state_id,state_name,County,County_last_updated,State_last_updated,NYT_Meta_LastUpdate,filedateJSON,Total_Votes,Total_Absentee,Total_Other_Votes,Total_Delta,Absentee_Delta,Other_Delta,Trump_Votes,Trump_Absentee,Trump_Other_Votes,Trump_V_Delta,Trump_A_Delta,Trump_O_Delta,Biden_Votes,Biden_Absentee,Biden_Other_Votes,Biden_V_Delta,Biden_A_Delta,Biden_O_Delta,JJorg_Votes,JJorg_Absentee,Jorg_Other_Votes,Jorg_V_Delta,Jorg_A_Delta,Jorg_O_Delta,Precincts_reporting,Precincts_Total
PA,Pennsylvania,Philadelphia,2020-11-04T00:39:26Z,2020-11-04T01:04:55Z,2020-11-04T01:11:12.060Z,2020-11-04T01:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703
PA,Pennsylvania,Philadelphia,2020-11-04T01:34:56Z,2020-11-04T02:17:03Z,2020-11-04T02:17:44.378Z,2020-11-04T02:20:18,75220,75220,0,75220,75220,0,4279,4279,0,4279,4279,0,70573,70573,0,70573,70573,0,245,245,0,245,245,0,156,1703
PA,Pennsylvania,Philadelphia,2020-11-04T02:26:23Z,2020-11-04T02:36:06Z,2020-11-04T02:36:29.738Z,2020-11-04T02:37:09,75220,75220,0,0,0,0,4279,4279,0,0,0,0,70573,70573,0,0,0,0,245,245,0,0,0,0,156,1703
PA,Pennsylvania,Philadelphia,2020-11-04T03:16:33Z,2020-11-04T03:20:11Z,2020-11-04T03:21:01.183Z,2020-11-04T03:21:47,182688,75220,107468,107468,0,107468,36594,4279,32315,32315,0,32315,144380,70573,73807,73807,0,73807,1249,245,1004,1004,0,1004,379,1703
PA,Pennsylvania,Philadelphia,2020-11-04T04:14:28Z,2020-11-04T04:15:54Z,2020-11-04T04:17:11.399Z,2020-11-04T04:18:13,272800,75220,197580,90112,0,90112,61045,4279,56766,24451,0,24451,209116,70573,138543,64736,0,64736,1924,245,1679,675,0,675,566,1703
PA,Pennsylvania,Philadelphia,2020-11-04T04:31:33Z,2020-11-04T04:37:49Z,2020-11-04T04:38:30.984Z,2020-11-04T04:39:16,272800,75220,197580,0,0,0,61045,4279,56766,0,0,0,209116,70573,138543,0,0,0,1924,245,1679,0,0,0,566,1703
PA,Pennsylvania,Philadelphia,2020-11-04T04:38:20Z,2020-11-04T04:57:06Z,2020-11-04T04:58:51.505Z,2020-11-04T04:59:41,330342,75220,255122,57542,0,57542,78136,4279,73857,17091,0,17091,248931,70573,178358,39815,0,39815,2410,245,2165,486,0,486,685,1703
PA,Pennsylvania,Philadelphia,2020-11-04T05:20:05Z,2020-11-04T05:26:57Z,2020-11-04T05:27:57.867Z,2020-11-04T05:28:34,354400,75220,279180,24058,0,24058,86070,4279,81791,7934,0,7934,264775,70573,194202,15844,0,15844,2605,245,2360,195,0,195,735,1703
PA,Pennsylvania,Philadelphia,2020-11-04T05:49:04Z,2020-11-04T06:09:00Z,2020-11-04T06:13:02.171Z,2020-11-04T06:13:33,374767,75220,299547,20367,0,20367,94314,4279,90035,8244,0,8244,276678,70573,206105,11903,0,11903,2767,245,2522,162,0,162,778,1703
PA,Pennsylvania,Philadelphia,2020-11-04T06:38:35Z,2020-11-04T06:45:51Z,2020-11-04T06:46:13.277Z,2020-11-04T06:46:47,394786,75220,319566,20019,0,20019,101345,4279,97066,7031,0,7031,289477,70573,218904,12799,0,12799,2903,245,2658,136,0,136,819,1703
PA,Pennsylvania,Philadelphia,2020-11-04T10:43:40Z,2020-11-04T10:43:27Z,2020-11-04T10:50:56.040Z,2020-11-04T10:52:06,394786,75220,319566,0,0,0,101345,4279,97066,0,0,0,289477,70573,218904,0,0,0,2903,245,2658,0,0,0,819,1703
PA,Pennsylvania,Philadelphia,2020-11-04T10:54:39Z,2020-11-04T12:34:37Z,2020-11-04T13:39:59.701Z,2020-11-04T13:40:47Z,460116,75220,384896,65330,0,65330,105214,4279,100935,3869,0,3869,350517,70573,279944,61040,0,61040,3180,245,2935,277,0,277,955,1703
PA,Pennsylvania,Philadelphia,2020-11-04T15:22:16Z,2020-11-04T16:10:55Z,2020-11-04T16:19:06.316Z,2020-11-04T11:19:48Z,504721,75220,429501,44605,0,44605,108543,4279,104264,3329,0,3329,391501,70573,320928,40984,0,40984,3377,245,3132,197,0,197,1047,1703
PA,Pennsylvania,Philadelphia,2020-11-04T20:10:50Z,2020-11-04T20:18:56Z,2020-11-04T20:32:34.864Z,2020-11-04T20:33:19Z,529918,75220,454698,25197,0,25197,110576,4279,106297,2033,0,2033,414499,70573,343926,22998,0,22998,3543,245,3298,166,0,166,1096,1703
PA,Pennsylvania,Philadelphia,2020-11-04T20:45:57Z,2020-11-04T21:02:54Z,2020-11-04T21:04:05.680Z,2020-11-04T21:04:59Z,553272,75220,478052,23354,0,23354,110576,4279,106297,0,0,0,437776,70573,367203,23277,0,23277,3543,245,3298,0,0,0,1148,1703
PA,Pennsylvania,Philadelphia,2020-11-04T21:23:10Z,2020-11-04T21:44:52Z,2020-11-04T21:50:52.444Z,2020-11-04T16:51:37Z,576716,75220,501496,23444,0,23444,113781,4279,109502,3205,0,3205,457773,70573,387200,19997,0,19997,3699,245,3454,156,0,156,1196,1703
PA,Pennsylvania,Philadelphia,2020-11-05T14:04:20Z,2020-11-05T15:11:46Z,2020-11-05T15:12:31.777Z,2020-11-05T15:13:01Z,597399,75220,522179,20683,0,20683,115426,4279,111147,1645,0,1645,476637,70573,406064,18864,0,18864,3806,245,3561,107,0,107,1239,1703
PA,Pennsylvania,Philadelphia,2020-11-05T16:48:31Z,2020-11-05T19:58:40Z,2020-11-05T20:02:15.893Z,2020-11-05T20:03:01Z,610513,75220,535293,13114,0,13114,116526,4279,112247,1100,0,1100,488491,70573,417918,11854,0,11854,3902,245,3657,96,0,96,1267,1703
PA,Pennsylvania,Philadelphia,2020-11-05T21:03:35Z,2020-11-05T22:06:40Z,2020-11-05T22:21:28.212Z,2020-11-05T22:22:50Z,617696,75220,542476,7183,0,7183,117078,4279,112799,552,0,552,495023,70573,424450,6532,0,6532,3969,245,3724,67,0,67,1267,1703
PA,Pennsylvania,Philadelphia,2020-11-05T23:26:52Z,2020-11-05T23:26:53Z,2020-11-05T23:42:18.142Z,2020-11-05T23:43:21Z,622112,75220,546892,4416,0,4416,117820,4279,113541,742,0,742,498652,70573,428079,3629,0,3629,4004,245,3759,35,0,35,1291,1703
PA,Pennsylvania,Philadelphia,2020-11-06T00:08:33Z,2020-11-06T00:20:12Z,2020-11-06T00:50:53.538Z,2020-11-06T00:51:27Z,634592,75220,559372,12480,0,12480,119287,4279,115008,1467,0,1467,509491,70573,438918,10839,0,10839,4112,245,3867,108,0,108,1317,1703
PA,Pennsylvania,Philadelphia,2020-11-06T03:42:33Z,2020-11-06T04:58:43Z,2020-11-06T06:15:05.798Z,2020-11-06T06:19:21Z,648501,75220,573281,13909,0,13909,121027,4279,116748,1740,0,1740,521484,70573,450911,11993,0,11993,4236,245,3991,124,0,124,1345,1703
PA,Pennsylvania,Philadelphia,2020-11-06T06:30:01Z,2020-11-06T06:30:10Z,2020-11-06T08:04:02.857Z,2020-11-06T08:09:05Z,654379,75220,579159,5878,0,5878,121753,4279,117474,726,0,726,526557,70573,455984,5073,0,5073,4282,245,4037,46,0,46,1358,1703
PA,Pennsylvania,Philadelphia,2020-11-06T13:49:45Z,2020-11-06T17:02:40Z,2020-11-06T17:47:36.874Z,2020-11-06T17:49:17Z,685791,75220,610571,31412,0,31412,125513,4279,121234,3760,0,3760,553953,70573,483380,27396,0,27396,4453,245,4208,171,0,171,1423,1703
PA,Pennsylvania,Philadelphia,2020-11-06T23:39:21Z,2020-11-07T03:41:46Z,2020-11-07T14:33:40.964Z,2020-11-07T14:34:25Z,688083,75220,612863,2292,0,2292,125897,4279,121618,384,0,384,555833,70573,485260,1880,0,1880,4473,245,4228,20,0,20,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-07T16:21:36Z,2020-11-07T16:28:40Z,2020-11-07T19:52:47.174Z,2020-11-07T19:55:31Z,690933,75220,615713,2850,0,2850,126253,4279,121974,356,0,356,558264,70573,487691,2431,0,2431,4513,245,4268,40,0,40,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-07T20:23:00Z,2020-11-07T23:04:43Z,2020-11-08T01:43:30.290Z,2020-11-08T01:45:12Z,694774,75220,619554,3841,0,3841,126678,4279,122399,425,0,425,561604,70573,491031,3340,0,3340,4589,245,4344,76,0,76,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-08T15:02:38Z,2020-11-08T15:02:40Z,2020-11-08T15:18:22.676Z,2020-11-08T15:19:43Z,699938,75220,624718,5164,0,5164,127313,4279,123034,635,0,635,566107,70573,495534,4503,0,4503,4615,245,4370,26,0,26,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-08T18:36:38Z,2020-11-08T21:04:41Z,2020-11-08T21:38:15.464Z,2020-11-08T21:39:14Z,701647,75220,626427,1709,0,1709,127451,4279,123172,138,0,138,567670,70573,497097,1563,0,1563,4623,245,4378,8,0,8,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-09T13:07:44Z,2020-11-09T13:07:53Z,2020-11-09T13:43:13.226Z,2020-11-09T13:44:14Z,704746,75220,629526,3099,0,3099,127723,4279,123444,272,0,272,570418,70573,499845,2748,0,2748,4639,245,4394,16,0,16,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-10T18:12:45Z,2020-11-10T18:38:47Z,2020-11-10T18:52:44.410Z,2020-11-10T18:53:47Z,708535,75220,633315,3789,0,3789,128123,4279,123844,400,0,400,573785,70573,503212,3367,0,3367,4661,245,4416,22,0,22,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-11T03:14:07Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,708535,75220,633315,0,0,0,128123,4279,123844,0,0,0,573785,70573,503212,0,0,0,4661,245,4416,0,0,0,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-11T03:22:54Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,708535,75220,633315,0,0,0,128123,4279,123844,0,0,0,573785,70573,503212,0,0,0,4661,245,4416,0,0,0,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-11T03:25:21Z,2020-11-11T03:25:18Z,2020-11-11T03:30:44.356Z,2020-11-11T03:33:56Z,708535,75220,633315,0,0,0,128123,4279,123844,0,0,0,573785,70573,503212,0,0,0,4661,245,4416,0,0,0,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-11T13:42:47Z,2020-11-11T14:54:47Z,2020-11-11T15:25:02.955Z,2020-11-11T15:26:49Z,710919,75220,635699,2384,0,2384,128308,4279,124029,185,0,185,575974,70573,505401,2189,0,2189,4671,245,4426,10,0,10,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-12T02:06:45Z,2020-11-12T02:36:41Z,2020-11-12T05:34:40.992Z,2020-11-12T05:39:13,709271,75097,634174,-1648,-123,-1525,128325,4279,124046,17,0,17,576275,70573,505702,301,0,301,4671,245,4426,0,0,0,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-13T13:28:51Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,713680,75097,638583,4409,0,4409,128667,4279,124388,342,0,342,580331,70573,509758,4056,0,4056,4682,245,4437,11,0,11,1686,1703
PA,Pennsylvania,Philadelphia,2020-11-14T21:52:57Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,718366,75097,643269,4686,0,4686,129594,4279,125315,927,0,927,584059,70573,513486,3728,0,3728,4713,245,4468,31,0,31,1703,1703
PA,Pennsylvania,Philadelphia,2020-11-16T00:40:53Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,722318,75097,647221,3952,0,3952,130190,4279,125911,596,0,596,587377,70573,516804,3318,0,3318,4751,245,4506,38,0,38,1703,1703
PA,Pennsylvania,Philadelphia,2020-11-16T17:54:46Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,722875,75097,647778,557,0,557,130235,4279,125956,45,0,45,587884,70573,517311,507,0,507,4756,245,4511,5,0,5,1703,1703
PA,Pennsylvania,Pike,2020-11-03T06:56:38Z,2020-11-03T15:26:50Z,2020-11-03T22:48:44.121Z,2020-11-03T22:52:32,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,18
PA,Pennsylvania,Pike,2020-11-04T00:39:26Z,2020-11-04T01:40:56Z,2020-11-04T01:42:45.597Z,2020-11-04T01:45:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
PA,Pennsylvania,Pike,2020-11-04T01:56:56Z,2020-11-04T02:03:01Z,2020-11-04T02:05:18.039Z,2020-11-04T02:06:01,13058,0,13058,13058,0,13058,4421,0,4421,4421,0,4421,8500,0,8500,8500,0,8500,137,0,137,137,0,137,7,18
PA,Pennsylvania,Pike,2020-11-04T02:10:30Z,2020-11-04T02:17:03Z,2020-11-04T02:17:44.378Z,2020-11-04T02:20:18,13058,13058,0,0,13058,-13058,4421,4421,0,0,4421,-4421,8500,8500,0,0,8500,-8500,137,137,0,0,137,-137,8,18
PA,Pennsylvania,Pike,2020-11-04T02:26:23Z,2020-11-04T02:36:06Z,2020-11-04T02:36:29.738Z,2020-11-04T02:37:09,13058,13058,0,0,0,0,4421,4421,0,0,0,0,8500,8500,0,0,0,0,137,137,0,0,0,0,8,18
PA,Pennsylvania,Pike,2020-11-04T03:43:28Z,2020-11-04T03:48:29Z,2020-11-04T03:49:35.601Z,2020-11-04T03:50:11,25645,13058,12587,12587,0,12587,14043,4421,9622,9622,0,9622,11334,8500,2834,2834,0,2834,268,137,131,131,0,131,15,18
PA,Pennsylvania,Pike,2020-11-04T03:58:57Z,2020-11-04T06:09:00Z,2020-11-04T06:13:02.171Z,2020-11-04T06:13:33,32117,13058,19059,6472,0,6472,18951,4421,14530,4908,0,4908,12845,8500,4345,1511,0,1511,321,137,184,53,0,53,18,18
PA,Pennsylvania,Pike,2020-11-04T10:43:41Z,2020-11-05T15:11:46Z,2020-11-05T15:16:17.157Z,2020-11-05T15:17:03Z,32117,13058,19059,0,0,0,18951,4421,14530,0,0,0,12845,8500,4345,0,0,0,321,137,184,0,0,0,18,18
PA,Pennsylvania,Pike,2020-11-06T22:34:38Z,2020-11-09T16:18:39Z,2020-11-09T16:41:11.554Z,2020-11-09T16:42:07Z,32179,13058,19121,62,0,62,18979,4421,14558,28,0,28,12878,8500,4378,33,0,33,322,137,185,1,0,1,18,18
PA,Pennsylvania,Pike,2020-11-10T17:28:46Z,2020-11-10T23:42:48Z,2020-11-10T23:46:42.794Z,2020-11-10T23:47:37Z,32616,13058,19558,437,0,437,19241,4421,14820,262,0,262,13052,8500,4552,174,0,174,323,137,186,1,0,1,18,18
PA,Pennsylvania,Pike,2020-11-11T03:14:07Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,32616,13058,19558,0,0,0,19241,4421,14820,0,0,0,13052,8500,4552,0,0,0,323,137,186,0,0,0,18,18
PA,Pennsylvania,Pike,2020-11-11T03:22:55Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,32616,13058,19558,0,0,0,19241,4421,14820,0,0,0,13052,8500,4552,0,0,0,323,137,186,0,0,0,18,18
PA,Pennsylvania,Pike,2020-11-11T03:25:22Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,32616,13058,19558,0,0,0,19241,4421,14820,0,0,0,13052,8500,4552,0,0,0,323,137,186,0,0,0,18,18
PA,Pennsylvania,Pike,2020-11-14T16:38:58Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,32616,13058,19558,0,0,0,19241,4421,14820,0,0,0,13052,8500,4552,0,0,0,323,137,186,0,0,0,18,18
PA,Pennsylvania,Pike,2020-11-16T15:48:04Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,32616,13058,19558,0,0,0,19241,4421,14820,0,0,0,13052,8500,4552,0,0,0,323,137,186,0,0,0,18,18
PA,Pennsylvania,Potter,2020-11-03T06:56:37Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,30
PA,Pennsylvania,Potter,2020-11-04T00:39:27Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
PA,Pennsylvania,Potter,2020-11-04T02:26:23Z,2020-11-04T02:36:06Z,2020-11-04T02:36:29.738Z,2020-11-04T02:37:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
PA,Pennsylvania,Potter,2020-11-04T03:26:56Z,2020-11-04T05:29:35Z,2020-11-04T05:31:07.676Z,2020-11-04T05:31:58,8901,0,8901,8901,0,8901,7117,0,7117,7117,0,7117,1686,0,1686,1686,0,1686,98,0,98,98,0,98,29,30
PA,Pennsylvania,Potter,2020-11-04T10:43:43Z,2020-11-07T03:41:46Z,2020-11-07T03:50:56.535Z,2020-11-07T03:52:30Z,8901,0,8901,0,0,0,7117,0,7117,0,0,0,1686,0,1686,0,0,0,98,0,98,0,0,0,30,30
PA,Pennsylvania,Potter,2020-11-11T03:14:08Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,8901,0,8901,0,0,0,7117,0,7117,0,0,0,1686,0,1686,0,0,0,98,0,98,0,0,0,30,30
PA,Pennsylvania,Potter,2020-11-11T03:22:55Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,8901,0,8901,0,0,0,7117,0,7117,0,0,0,1686,0,1686,0,0,0,98,0,98,0,0,0,30,30
PA,Pennsylvania,Potter,2020-11-11T03:25:22Z,2020-11-11T13:42:49Z,2020-11-11T14:21:23.976Z,2020-11-11T14:22:23Z,8901,0,8901,0,0,0,7117,0,7117,0,0,0,1686,0,1686,0,0,0,98,0,98,0,0,0,30,30
PA,Pennsylvania,Potter,2020-11-13T20:10:46Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,9031,0,9031,130,0,130,7216,0,7216,99,0,99,1716,0,1716,30,0,30,99,0,99,1,0,1,30,30
PA,Pennsylvania,Potter,2020-11-14T16:38:58Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,9031,0,9031,0,0,0,7216,0,7216,0,0,0,1716,0,1716,0,0,0,99,0,99,0,0,0,30,30
PA,Pennsylvania,Potter,2020-11-16T15:48:05Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,9031,0,9031,0,0,0,7216,0,7216,0,0,0,1716,0,1716,0,0,0,99,0,99,0,0,0,30,30
PA,Pennsylvania,Schuylkill,2020-11-03T06:56:42Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,125
PA,Pennsylvania,Schuylkill,2020-11-04T00:39:27Z,2020-11-04T02:03:01Z,2020-11-04T02:04:51.261Z,2020-11-04T02:05:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
PA,Pennsylvania,Schuylkill,2020-11-04T02:34:50Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,13480,0,13480,13480,0,13480,7786,0,7786,7786,0,7786,5509,0,5509,5509,0,5509,185,0,185,185,0,185,23,125
PA,Pennsylvania,Schuylkill,2020-11-04T03:52:22Z,2020-11-04T04:57:06Z,2020-11-04T04:58:51.505Z,2020-11-04T04:59:41,49193,0,49193,35713,0,35713,35293,0,35293,27507,0,27507,13118,0,13118,7609,0,7609,684,0,684,499,0,499,84,125
PA,Pennsylvania,Schuylkill,2020-11-04T06:40:07Z,2020-11-04T06:45:51Z,2020-11-04T06:46:13.277Z,2020-11-04T06:46:47,63201,0,63201,14008,0,14008,45078,0,45078,9785,0,9785,17106,0,17106,3988,0,3988,890,0,890,206,0,206,108,125
PA,Pennsylvania,Schuylkill,2020-11-04T10:43:43Z,2020-11-04T12:34:37Z,2020-11-04T13:48:24.263Z,2020-11-04T13:48:56Z,63201,0,63201,0,0,0,45078,0,45078,0,0,0,17106,0,17106,0,0,0,890,0,890,0,0,0,108,125
PA,Pennsylvania,Schuylkill,2020-11-04T16:30:51Z,2020-11-05T20:14:40Z,2020-11-05T20:23:39.229Z,2020-11-05T20:24:29Z,69649,0,69649,6448,0,6448,48100,0,48100,3022,0,3022,20425,0,20425,3319,0,3319,997,0,997,107,0,107,119,125
PA,Pennsylvania,Schuylkill,2020-11-11T03:14:08Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,69649,0,69649,0,0,0,48100,0,48100,0,0,0,20425,0,20425,0,0,0,997,0,997,0,0,0,119,125
PA,Pennsylvania,Schuylkill,2020-11-11T03:22:56Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,69649,0,69649,0,0,0,48100,0,48100,0,0,0,20425,0,20425,0,0,0,997,0,997,0,0,0,119,125
PA,Pennsylvania,Schuylkill,2020-11-11T03:25:23Z,2020-11-11T03:25:18Z,2020-11-11T12:49:04.243Z,2020-11-11T12:52:29Z,69649,0,69649,0,0,0,48100,0,48100,0,0,0,20425,0,20425,0,0,0,997,0,997,0,0,0,119,125
PA,Pennsylvania,Schuylkill,2020-11-11T03:25:23Z,2020-11-12T22:16:51Z,2020-11-13T00:06:46.837Z,2020-11-13T00:07:37,69522,0,69522,-127,0,-127,48100,0,48100,0,0,0,20425,0,20425,0,0,0,997,0,997,0,0,0,119,125
PA,Pennsylvania,Schuylkill,2020-11-14T16:38:59Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,69522,0,69522,0,0,0,48100,0,48100,0,0,0,20425,0,20425,0,0,0,997,0,997,0,0,0,119,125
PA,Pennsylvania,Schuylkill,2020-11-16T15:48:05Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,69522,0,69522,0,0,0,48100,0,48100,0,0,0,20425,0,20425,0,0,0,997,0,997,0,0,0,119,125
PA,Pennsylvania,Snyder,2020-11-03T06:56:39Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,25
PA,Pennsylvania,Snyder,2020-11-04T00:39:27Z,2020-11-04T01:04:55Z,2020-11-04T01:11:12.060Z,2020-11-04T01:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
PA,Pennsylvania,Snyder,2020-11-04T02:02:55Z,2020-11-04T02:03:01Z,2020-11-04T02:05:18.039Z,2020-11-04T02:06:01,1513,0,1513,1513,0,1513,1303,0,1303,1303,0,1303,193,0,193,193,0,193,17,0,17,17,0,17,1,25
PA,Pennsylvania,Snyder,2020-11-04T02:08:54Z,2020-11-04T02:17:03Z,2020-11-04T02:17:44.378Z,2020-11-04T02:20:18,3206,0,3206,1693,0,1693,2691,0,2691,1388,0,1388,475,0,475,282,0,282,40,0,40,23,0,23,4,25
PA,Pennsylvania,Snyder,2020-11-04T02:26:24Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,4510,0,4510,1304,0,1304,3840,0,3840,1149,0,1149,614,0,614,139,0,139,56,0,56,16,0,16,6,25
PA,Pennsylvania,Snyder,2020-11-04T02:49:41Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,10083,0,10083,5573,0,5573,6532,0,6532,2692,0,2692,3385,0,3385,2771,0,2771,145,0,145,89,0,89,13,25
PA,Pennsylvania,Snyder,2020-11-04T03:03:24Z,2020-11-04T03:09:00Z,2020-11-04T03:09:50.458Z,2020-11-04T03:10:22,11624,0,11624,1541,0,1541,7838,0,7838,1306,0,1306,3606,0,3606,221,0,221,159,0,159,14,0,14,15,25
PA,Pennsylvania,Snyder,2020-11-04T03:18:44Z,2020-11-04T03:20:11Z,2020-11-04T03:21:01.183Z,2020-11-04T03:21:47,13373,0,13373,1749,0,1749,9331,0,9331,1493,0,1493,3847,0,3847,241,0,241,174,0,174,15,0,15,17,25
PA,Pennsylvania,Snyder,2020-11-04T03:26:55Z,2020-11-04T03:31:51Z,2020-11-04T03:32:30.412Z,2020-11-04T03:33:21,14255,0,14255,882,0,882,9994,0,9994,663,0,663,4055,0,4055,208,0,208,185,0,185,11,0,11,18,25
PA,Pennsylvania,Snyder,2020-11-04T03:32:02Z,2020-11-04T03:34:52Z,2020-11-04T03:35:35.313Z,2020-11-04T03:36:07,14266,0,14266,11,0,11,9994,0,9994,0,0,0,4055,0,4055,0,0,0,185,0,185,0,0,0,19,25
PA,Pennsylvania,Snyder,2020-11-04T03:46:55Z,2020-11-04T03:48:29Z,2020-11-04T03:49:35.601Z,2020-11-04T03:50:11,16361,0,16361,2095,0,2095,11645,0,11645,1651,0,1651,4473,0,4473,418,0,418,211,0,211,26,0,26,21,25
PA,Pennsylvania,Snyder,2020-11-04T03:57:47Z,2020-11-04T04:04:31Z,2020-11-04T04:05:11.521Z,2020-11-04T04:05:50,16366,0,16366,5,0,5,11645,0,11645,0,0,0,4473,0,4473,0,0,0,211,0,211,0,0,0,22,25
PA,Pennsylvania,Snyder,2020-11-04T04:06:47Z,2020-11-04T04:15:54Z,2020-11-04T04:17:11.399Z,2020-11-04T04:18:13,17424,0,17424,1058,0,1058,12438,0,12438,793,0,793,4724,0,4724,251,0,251,225,0,225,14,0,14,22,25
PA,Pennsylvania,Snyder,2020-11-04T04:45:39Z,2020-11-04T05:31:41Z,2020-11-04T05:32:20.203Z,2020-11-04T05:33:10,18945,0,18945,1521,0,1521,13816,0,13816,1378,0,1378,4848,0,4848,124,0,124,240,0,240,15,0,15,25,25
PA,Pennsylvania,Snyder,2020-11-04T10:43:43Z,2020-11-05T15:59:43Z,2020-11-05T16:26:02.704Z,2020-11-05T16:30:05Z,18945,0,18945,0,0,0,13816,0,13816,0,0,0,4848,0,4848,0,0,0,240,0,240,0,0,0,25,25
PA,Pennsylvania,Snyder,2020-11-11T03:14:09Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,18945,0,18945,0,0,0,13816,0,13816,0,0,0,4848,0,4848,0,0,0,240,0,240,0,0,0,25,25
PA,Pennsylvania,Snyder,2020-11-11T03:22:56Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,18945,0,18945,0,0,0,13816,0,13816,0,0,0,4848,0,4848,0,0,0,240,0,240,0,0,0,25,25
PA,Pennsylvania,Snyder,2020-11-11T03:24:46Z,2020-11-11T13:42:49Z,2020-11-11T14:21:23.976Z,2020-11-11T14:22:23Z,18945,0,18945,0,0,0,13816,0,13816,0,0,0,4848,0,4848,0,0,0,240,0,240,0,0,0,25,25
